atol    1e-5
length    0.5
m_N    1
m_end    65
m_start    65
mode    TE011
omega    6.294858e+00
phi_N    1
phi_end    0.0
phi_start    0.0
r_N    60
r_end    10.500001
r_start    0.0
radius    10.0
rtol    1e-3
z_N    10
z_end    0.5
z_start    1e-3

m    r    phi    z    Re[j_r]    error_Re[j_r]    Im[j_r]    error_Im[j_r]    Re[j_phi]    error_Re[j_phi]    Im[j_phi]    error_Im[j_phi]    Re[j_z]    error_Re[j_z]    Im[j_z]    error_Im[j_z]  
64.99999999999999  1.9576273050847455  0  0.001  1.883372201221616e-15  -1.0531035684909526e-16  0  0  37.46826311131151  -0.0004886025925113047  0  0  -0  -0  0  0  
64.99999999999999  1.9576273050847455  0  0.05644444444444444  1.2624449290766116e-16  -1.9856517448974565e-17  0  0  1.0369246144024546  -1.9832588487674435e-07  0  0  -0  -0  0  0  
64.99999999999999  1.9576273050847455  0  0.11188888888888888  3.153838423099313e-18  -2.750929636246676e-18  0  0  0.028662791027615972  -0.00013309166071110877  0  0  -0  -0  0  0  
64.99999999999999  1.9576273050847455  0  0.16733333333333333  7.935500330906547e-20  -2.372438316134614e-20  0  0  0.0007902453987458804  -1.9330098015688705e-06  0  0  -0  -0  0  0  
64.99999999999999  1.9576273050847455  0  0.22277777777777777  2.06369562108297e-21  -1.1525710302525813e-21  0  0  2.1882953902029877e-05  -1.3919845242649308e-11  0  0  -0  -0  0  0  
64.99999999999999  1.9576273050847455  0  0.27822222222222226  5.527253052642916e-23  -2.7498115442834607e-24  0  0  6.006367245676356e-07  -1.4931685626541296e-14  0  0  -0  -0  0  0  
64.99999999999999  1.9576273050847455  0  0.33366666666666667  1.5101476549958373e-24  -4.697625539101775e-25  0  0  1.6361746802730358e-08  -2.6381626895742438e-17  0  0  -0  -0  0  0  
64.99999999999999  1.9576273050847455  0  0.3891111111111111  4.118180659284764e-26  -4.718194173505646e-27  0  0  4.4434158734688616e-10  -6.797899541257097e-20  0  0  -0  -0  0  0  
64.99999999999999  1.9576273050847455  0  0.44455555555555554  1.1368748020233452e-27  -4.32356122408007e-28  0  0  1.2057135255611933e-11  -2.352450332987869e-22  0  0  -0  -0  0  0  
64.99999999999999  1.9576273050847455  0  0.49999999999999994  3.112614509820501e-29  -1.0791302672017651e-29  0  0  3.2721238910018735e-13  -1.0302874592819988e-24  0  0  -0  -0  0  0  
64.99999999999999  2.1355934237288134  0  0.001  1.8172553272711853e-15  -3.151794465103622e-16  0  0  40.31724872903959  -0.0006601224643184196  0  0  -0  -0  0  0  
